0.706000	-80.474162	0.107561
0.707000	-80.458617	0.107840
0.708000	-80.442783	0.108125
0.709000	-80.426649	0.108416
0.710000	-80.410206	0.108713
0.711000	-80.393444	0.109017
0.712000	-80.376351	0.109328
0.713000	-80.358917	0.109647
0.714000	-80.341129	0.109972
0.715000	-80.322975	0.110306
0.716000	-80.304442	0.110648
0.717000	-80.285517	0.110998
0.718000	-80.266183	0.111358
0.719000	-80.246427	0.111726
0.720000	-80.226233	0.112104
0.721000	-80.205583	0.112492
0.722000	-80.184459	0.112891
0.723000	-80.162844	0.113301
0.724000	-80.140716	0.113722
0.725000	-80.118056	0.114155
0.726000	-80.094840	0.114601
0.727000	-80.071046	0.115060
0.728000	-80.046649	0.115533
0.729000	-80.021622	0.116021
0.730000	-79.995938	0.116524
0.731000	-79.969567	0.117044
0.732000	-79.942476	0.117581
0.733000	-79.914634	0.118135
0.734000	-79.886004	0.118709
0.735000	-79.856547	0.119303
0.736000	-79.826224	0.119918
0.737000	-79.794991	0.120555
0.738000	-79.762801	0.121217
0.739000	-79.729605	0.121904
0.740000	-79.695348	0.122617
0.741000	-79.659975	0.123360
0.742000	-79.623422	0.124133
0.743000	-79.585623	0.124939
0.744000	-79.546507	0.125780
0.745000	-79.505995	0.126659
0.746000	-79.464005	0.127577
0.747000	-79.420445	0.128539
0.748000	-79.375216	0.129546
0.749000	-79.328212	0.130604
0.750000	-79.279314	0.131716
0.751000	-79.228395	0.132886
0.752000	-79.175315	0.134120
0.753000	-79.119921	0.135423
0.754000	-79.062044	0.136800
0.755000	-79.001498	0.138259
0.756000	-78.938079	0.139808
0.757000	-78.871559	0.141456
0.758000	-78.801686	0.143212
0.759000	-78.728180	0.145087
0.760000	-78.650727	0.147095
0.761000	-78.568976	0.149251
0.762000	-78.482532	0.151571
0.763000	-78.390951	0.154075
0.764000	-78.293727	0.156787
0.765000	-78.190289	0.159732
0.766000	-78.079983	0.162943
0.767000	-77.962060	0.166457
0.768000	-77.835657	0.170317
0.769000	-77.699778	0.174578
0.770000	-77.553262	0.179302
0.771000	-77.394755	0.184567
0.772000	-77.222666	0.190469
0.773000	-77.035118	0.197122
0.774000	-76.829879	0.204672
0.775000	-76.604291	0.213299
0.776000	-76.355164	0.223227
0.777000	-76.078663	0.234744
0.778000	-75.770161	0.248210
0.779000	-75.424078	0.264083
0.780000	-75.033709	0.282939
0.781000	-74.591075	0.305491
0.782000	-74.086857	0.332600
0.783000	-73.510532	0.365244
0.784000	-72.850880	0.404432
0.785000	-72.097093	0.451003
0.786000	-71.240591	0.505315
0.787000	-70.277417	0.566858
0.788000	-69.210539	0.633971
0.789000	-68.051049	0.703859
0.790000	-66.817485	0.772997
0.791000	-65.533342	0.837764
0.792000	-64.223691	0.895037
0.793000	-62.911980	0.942560
0.794000	-61.617681	0.979052
0.795000	-60.354914	1.004126
0.796000	-59.131852	1.018115
0.797000	-57.950655	1.021866
0.798000	-56.807720	1.016551
0.799000	-55.694170	1.003502
